"molregno","standard_type","standard_relation","nm","chembl_id","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
436561,"Ki","=",0.75,"CHEMBL270668","COCCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(C)cc5",4.003320000000003,134.88579999999993,210.7441004466609,73.66,511.61900000000014,511.19410565999993,7,0,8,0,6,0,9,36,66,5,3,1,2,1,1,1,2,0,1,0.37037037037037035,21.30059345295824,13.437745708077317,11.454916607950041,8.916263316429772,6.6131945002953305,11.997682379276675,9.516981628008379,7.056869557504644,5.086302723312523,-2.8499999999999988,24.827206190030225,9.894584416027225,4.636334046809434,0.0,62.52345396571283,25.91783868393369,18.1559485101333,23.24165260116846,65.196368124893,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,22.281937939603853,0.0,14.085700734742456,5.41499046939678,24.660863921060418,40.019956246641435,82.93893646866358,0.0,5.687386274683562,16.099311260241464,9.473725907600098,0.0,17.49001496714894,9.40389779959727,0.0,23.269290158689483,67.80305445484318,25.614300822499466,42.29428721020163,5.817220841045895,0.0,10.023291153407584,0.0,0.0,27,1,0,0,0,1,0,0,3,4,0,0,11,2,0,18,9,0,8,11,7,0,0,0,0,5,5,0,1,15,9,1,0,0,1,4,0,0,0,0,4,2
436563,"Ki","=",4.95,"CHEMBL270879","CCCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(F)(F)F",5.477300000000006,133.56579999999994,218.12716142593274,64.43,549.5900000000003,549.1709256039999,6,0,8,0,5,0,11,38,65,5,3,1,2,1,1,1,2,0,1,0.37037037037037035,21.526238581522062,13.764875773719032,11.671201262571117,8.99359015178376,6.720922072331805,12.32481244491839,9.733266282629454,7.134196392858629,5.1940302953489965,-3.0199999999999987,26.581708102535643,9.939163551572271,4.8984728933977255,0.0,48.80677445992238,27.357274247577116,11.232211310442676,36.586211423785095,65.196368124893,0.0,11.763406381517443,0.0,17.56166019069928,0.0,0.0,30.716320128828272,0.0,14.085700734742456,5.41499046939678,37.2579840614299,26.303276740850986,82.93893646866358,0.0,5.687386274683562,16.099311260241464,4.736862953800049,0.0,17.49001496714894,22.57514294262173,0.0,12.496841729759891,79.4328730150018,25.111385245734848,34.64397477287279,5.817220841045895,0.0,10.023291153407584,0.0,6.176298517443475,27,4,0,0,0,1,0,0,3,3,0,0,13,2,0,18,9,0,8,9,6,0,0,0,0,7,4,0,2,15,9,1,0,0,1,4,0,0,0,0,4,2
436607,"Ki","=",3.85,"CHEMBL271220","CCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(F)(F)F",5.0872000000000055,128.9488,211.76221931153614,64.43,535.5630000000002,535.1552755399999,6,0,7,0,5,0,11,37,62,5,3,1,2,1,1,1,2,0,1,0.34615384615384615,20.819131800335512,13.264875773719032,11.255752251934002,8.849252584486353,6.606477794001662,11.824812444918392,9.317817271992338,6.989858825561224,5.079586017018853,-3.0199999999999987,25.622102034800612,9.37550451462036,4.709747781205123,0.0,48.80677445992238,27.357274247577116,11.232211310442676,30.165389800859085,65.196368124893,0.0,11.763406381517443,0.0,17.56166019069928,0.0,0.0,30.716320128828272,0.0,14.085700734742456,5.41499046939678,30.837162438503892,26.303276740850986,82.93893646866358,0.0,5.687386274683562,16.099311260241464,4.736862953800049,0.0,17.49001496714894,22.57514294262173,0.0,5.573104530069267,79.93578859176641,25.111385245734848,34.64397477287279,5.817220841045895,0.0,10.023291153407584,0.0,6.176298517443475,26,4,0,0,0,1,0,0,3,3,0,0,12,2,0,18,9,0,7,9,6,0,0,0,0,7,3,0,2,15,9,1,0,0,1,4,0,0,0,0,4,2
436609,"Ki","=",1.35,"CHEMBL271221","CCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C",5.365900000000006,142.64679999999984,218.3604394459473,64.43,523.6740000000002,523.230491168,6,0,7,0,5,0,8,37,71,5,3,1,2,1,1,1,2,0,1,0.41379310344827586,22.685238381307826,14.197929064205189,13.007993182891367,9.3879511529168,6.917495557497047,12.757865735404549,11.070058202949703,7.528557393991677,5.390603780514239,-2.809999999999999,25.823451518334785,9.492935261134226,4.779693421335318,0.0,48.80677445992238,26.595966199530423,11.232211310442676,50.93660139993095,65.196368124893,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,17.545074985803808,0.0,14.085700734742456,5.41499046939678,50.84706598952907,26.303276740850986,82.93893646866358,0.0,5.687386274683562,16.099311260241464,4.736862953800049,0.0,17.49001496714894,9.40389779959727,0.0,38.47705026606436,78.78149641593697,25.111385245734848,29.08052328117579,5.817220841045895,0.0,10.023291153407584,0.0,0.0,29,1,0,0,0,1,0,0,3,3,0,0,12,2,0,18,9,0,7,9,6,0,0,0,0,7,3,0,2,15,9,1,0,0,1,4,0,0,0,0,4,2
436611,"Ki","=",14.4,"CHEMBL271428","COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(F)(F)F",4.697100000000004,124.33180000000003,205.39727719713952,64.43,521.5360000000002,521.1396254759999,6,0,6,0,5,0,11,36,59,5,3,1,2,1,1,1,2,0,1,0.32,20.112025019148966,12.677342148401534,11.051628106702072,8.687403933935864,6.585340046660941,11.237278819600894,9.113693126760408,6.828010175010734,5.0584482696781325,-3.0199999999999987,24.66458181684164,8.823314301759964,4.246089319152314,0.0,49.30969003668699,27.357274247577116,11.232211310442676,23.24165260116846,65.196368124893,0.0,11.763406381517443,0.0,17.56166019069928,0.0,0.0,30.716320128828272,0.0,14.085700734742456,5.41499046939678,23.913425238813268,26.806192317615604,82.93893646866358,0.0,5.687386274683562,16.099311260241464,4.736862953800049,0.0,17.49001496714894,22.57514294262173,0.0,5.573104530069267,73.01205139207578,25.614300822499466,34.64397477287279,5.817220841045895,0.0,10.023291153407584,0.0,6.176298517443475,25,4,0,0,0,1,0,0,3,3,0,0,11,2,0,18,9,0,6,9,6,0,0,0,0,7,2,0,2,15,9,1,0,0,1,4,0,0,0,0,4,2
436613,"Ki","=",41.0,"CHEMBL429592","Fc1ccc(CC23CN(Cc4ccncc4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1",5.620000000000005,131.87099999999995,203.103685341979,33.95,468.55100000000016,468.21255327200004,4,0,5,0,4,0,6,35,61,6,4,1,2,2,1,1,2,0,1,0.2413793103448276,19.37032778379234,11.97610851968667,9.68931097172859,7.313346615553573,5.652814992450601,11.97610851968667,9.68931097172859,7.313346615553573,5.652814992450601,-3.639999999999999,21.864111797318348,8.8563541235196,4.299643427049102,0.0,32.75388580706906,19.386399651764595,17.04943215148857,28.80510409286546,84.82730592952463,0.0,11.763406381517443,0.0,8.78083009534964,0.0,0.0,8.78083009534964,0.0,19.66437299524391,5.41499046939678,25.807221274690605,13.08951281182515,118.84603008155587,0.0,5.687386274683562,6.076020106833881,0.0,9.883888251797686,13.462633030494823,5.098681808301038,0.0,17.705838666992488,90.5597759983958,37.442946830360654,17.5781578411451,11.63444168209179,0.0,0.0,0.0,0.0,29,2,0,0,0,0,0,0,4,0,0,0,7,0,0,21,12,0,5,4,4,0,0,0,0,2,2,0,0,20,10,1,0,0,1,5,0,0,0,0,4,2
436613,"Ki",">",1000.0,"CHEMBL429592","Fc1ccc(CC23CN(Cc4ccncc4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1",5.620000000000005,131.87099999999995,203.103685341979,33.95,468.55100000000016,468.21255327200004,4,0,5,0,4,0,6,35,61,6,4,1,2,2,1,1,2,0,1,0.2413793103448276,19.37032778379234,11.97610851968667,9.68931097172859,7.313346615553573,5.652814992450601,11.97610851968667,9.68931097172859,7.313346615553573,5.652814992450601,-3.639999999999999,21.864111797318348,8.8563541235196,4.299643427049102,0.0,32.75388580706906,19.386399651764595,17.04943215148857,28.80510409286546,84.82730592952463,0.0,11.763406381517443,0.0,8.78083009534964,0.0,0.0,8.78083009534964,0.0,19.66437299524391,5.41499046939678,25.807221274690605,13.08951281182515,118.84603008155587,0.0,5.687386274683562,6.076020106833881,0.0,9.883888251797686,13.462633030494823,5.098681808301038,0.0,17.705838666992488,90.5597759983958,37.442946830360654,17.5781578411451,11.63444168209179,0.0,0.0,0.0,0.0,29,2,0,0,0,0,0,0,4,0,0,0,7,0,0,21,12,0,5,4,4,0,0,0,0,2,2,0,0,20,10,1,0,0,1,5,0,0,0,0,4,2
436661,"Ki","=",4.25,"CHEMBL402893","COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C",4.975800000000005,138.0297999999999,211.99549733155064,64.43,509.6470000000003,509.2148411039999,6,0,6,0,5,0,8,36,68,5,3,1,2,1,1,1,2,0,1,0.39285714285714285,21.97813160012128,13.610395438887691,12.803869037659437,9.226102502366311,6.896357810156327,12.17033211008705,10.865934057717773,7.366708743441187,5.369466033173518,-2.809999999999999,24.865480105829235,8.938302454824536,4.312573580291476,0.0,49.30969003668699,26.595966199530423,11.232211310442676,44.01286420024033,65.196368124893,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,17.545074985803808,0.0,14.085700734742456,5.41499046939678,43.92332878983845,26.806192317615604,82.93893646866358,0.0,5.687386274683562,16.099311260241464,4.736862953800049,0.0,17.49001496714894,9.40389779959727,0.0,38.47705026606436,71.85775921624634,25.614300822499466,29.08052328117579,5.817220841045895,0.0,10.023291153407584,0.0,0.0,28,1,0,0,0,1,0,0,3,3,0,0,11,2,0,18,9,0,6,9,6,0,0,0,0,7,2,0,2,15,9,1,0,0,1,4,0,0,0,0,4,2
436663,"Ki","=",3.1,"CHEMBL255369","COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(C)cc5",3.9867200000000036,124.06680000000003,192.90067098836082,64.43,467.5660000000002,467.1678909119999,6,0,5,0,5,0,8,33,59,5,3,1,2,1,1,1,2,0,1,0.32,19.47813160012128,12.360395438887691,10.842544172254252,8.526743765248542,6.479691143489661,10.92033211008705,8.904609192312588,6.6673500063234155,4.952799366506852,-2.809999999999999,22.005594272530853,8.199063804829967,3.817089477681058,0.0,49.30969003668699,21.180975730133643,18.1559485101333,23.24165260116846,65.196368124893,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,17.545074985803808,0.0,14.085700734742456,5.41499046939678,24.660863921060418,26.806192317615604,82.93893646866358,0.0,5.687386274683562,16.099311260241464,4.736862953800049,0.0,17.49001496714894,9.40389779959727,0.0,23.269290158689483,67.80305445484318,25.614300822499466,29.08052328117579,5.817220841045895,0.0,10.023291153407584,0.0,0.0,25,1,0,0,0,1,0,0,3,3,0,0,8,2,0,18,9,0,5,9,6,0,0,0,0,5,2,0,1,15,9,1,0,0,1,4,0,0,0,0,4,2
436664,"Ki","=",17.2,"CHEMBL255370","COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(F)cc5",3.817400000000003,119.28780000000003,190.7012642768904,64.43,471.52900000000017,471.14281903599993,6,0,5,0,5,0,9,33,56,5,3,1,2,1,1,1,2,0,1,0.2916666666666667,18.85609607313051,12.049377675392305,10.483411793300617,8.319398589584951,6.376018555657866,10.609314346591665,8.545476813358952,6.460004830659823,4.849126778675057,-2.879999999999999,21.939143248640406,8.16029521701263,3.7954177341812203,0.0,49.30969003668699,21.180975730133643,17.04943215148857,17.678201109471466,65.196368124893,0.0,11.763406381517443,0.0,8.78083009534964,0.0,0.0,21.93549003347863,0.0,14.085700734742456,5.41499046939678,17.737126721369794,26.806192317615604,83.19270581801248,0.0,5.687386274683562,16.099311260241464,4.736862953800049,0.0,21.88043001482376,9.40389779959727,0.0,5.573104530069267,73.01205139207578,25.614300822499466,29.08052328117579,11.63444168209179,0.0,10.023291153407584,0.0,0.0,24,2,0,0,0,1,0,0,3,3,0,0,8,2,0,18,9,0,5,9,6,0,0,0,0,5,2,0,1,15,9,1,0,0,1,4,0,0,0,0,4,2
436668,"Ki","=",22.0,"CHEMBL255570","Fc1ccc(CC23CN(Cc4cccnc4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1",5.620000000000005,131.87099999999995,203.103685341979,33.95,468.55100000000016,468.21255327200004,4,0,5,0,4,0,6,35,61,6,4,1,2,2,1,1,2,0,1,0.2413793103448276,19.37032778379234,11.97610851968667,9.695122641165392,7.286782578273342,5.6562719479020185,11.97610851968667,9.695122641165392,7.286782578273342,5.6562719479020185,-3.639999999999999,21.864111797318348,8.8563541235196,4.299643427049102,0.0,32.75388580706906,19.386399651764595,17.04943215148857,28.80510409286546,84.82730592952463,0.0,11.763406381517443,0.0,8.78083009534964,0.0,0.0,8.78083009534964,0.0,19.66437299524391,5.41499046939678,25.807221274690605,13.08951281182515,118.84603008155585,0.0,5.687386274683562,6.076020106833881,0.0,9.883888251797686,13.462633030494823,5.098681808301038,0.0,23.772205735454097,84.49340892993419,37.442946830360654,17.5781578411451,11.63444168209179,0.0,0.0,0.0,0.0,29,2,0,0,0,0,0,0,4,0,0,0,7,0,0,21,12,0,5,4,4,0,0,0,0,2,2,0,0,20,10,1,0,0,1,5,0,0,0,0,4,2
436668,"Ki",">",1000.0,"CHEMBL255570","Fc1ccc(CC23CN(Cc4cccnc4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1",5.620000000000005,131.87099999999995,203.103685341979,33.95,468.55100000000016,468.21255327200004,4,0,5,0,4,0,6,35,61,6,4,1,2,2,1,1,2,0,1,0.2413793103448276,19.37032778379234,11.97610851968667,9.695122641165392,7.286782578273342,5.6562719479020185,11.97610851968667,9.695122641165392,7.286782578273342,5.6562719479020185,-3.639999999999999,21.864111797318348,8.8563541235196,4.299643427049102,0.0,32.75388580706906,19.386399651764595,17.04943215148857,28.80510409286546,84.82730592952463,0.0,11.763406381517443,0.0,8.78083009534964,0.0,0.0,8.78083009534964,0.0,19.66437299524391,5.41499046939678,25.807221274690605,13.08951281182515,118.84603008155585,0.0,5.687386274683562,6.076020106833881,0.0,9.883888251797686,13.462633030494823,5.098681808301038,0.0,23.772205735454097,84.49340892993419,37.442946830360654,17.5781578411451,11.63444168209179,0.0,0.0,0.0,0.0,29,2,0,0,0,0,0,0,4,0,0,0,7,0,0,21,12,0,5,4,4,0,0,0,0,2,2,0,0,20,10,1,0,0,1,5,0,0,0,0,4,2
436703,"Ki","=",45.85,"CHEMBL403334","CN1CCN(C[C@@]23CN(CCC2=Cc4c(C3)cnn4c5ccc(F)cc5)S(=O)(=O)c6ccc(cc6)C(C)(C)C)CC1",4.576800000000004,160.09079999999963,242.8555567465077,61.68,577.77,577.2886747399999,7,0,6,0,6,0,9,41,81,6,3,2,3,1,2,2,2,0,1,0.46875,25.29273762540352,15.941824439413162,14.950280132809132,10.927639436742899,8.0721554552302,14.50176111061252,13.012345152867471,9.068245677817773,6.545263678247392,-2.8499999999999988,28.278122948189303,10.453066204678835,5.405287490700393,0.0,85.16428400483757,21.859103245730374,11.232211310442676,44.01286420024033,65.196368124893,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,12.808212032003757,0.0,23.885520196443412,5.41499046939678,43.92332878983845,52.86096682406521,82.93893646866358,0.0,5.687386274683562,16.099311260241464,4.899909730850478,4.899909730850478,17.49001496714894,9.40389779959727,0.0,38.47705026606436,78.90543119892354,51.2282853107848,22.473641316662874,5.817220841045895,0.0,10.023291153407584,0.0,0.0,32,1,0,0,0,1,0,0,5,2,0,0,11,2,0,24,9,0,6,9,7,0,0,0,0,7,1,0,2,19,11,1,0,0,1,5,0,0,0,0,4,2
436705,"Ki","=",10.5,"CHEMBL403172","COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccccc5",3.678300000000003,119.32980000000002,186.53572887396416,64.43,453.53900000000016,453.1522408479999,6,0,5,0,5,0,8,32,56,5,3,1,2,1,1,1,2,0,1,0.2916666666666667,18.555481869310906,11.949711836364733,10.342544172254255,8.248965987470767,6.38296919883333,10.509648507564092,8.40460919231259,6.389572228545639,4.835025345074797,-2.809999999999999,21.057642190131038,7.9532243215113825,3.4815826554707043,0.0,49.30969003668699,21.180975730133643,11.232211310442676,17.678201109471466,71.26273519335462,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,17.545074985803808,0.0,14.085700734742456,5.41499046939678,17.737126721369794,26.806192317615604,83.4418520454282,0.0,5.687386274683562,16.099311260241464,4.736862953800049,0.0,17.49001496714894,9.40389779959727,0.0,23.772205735454097,60.87931725515255,25.614300822499466,29.08052328117579,5.817220841045895,0.0,10.023291153407584,0.0,0.0,24,1,0,0,0,1,0,0,3,3,0,0,7,2,0,18,9,0,5,9,6,0,0,0,0,4,2,0,1,16,8,1,0,0,1,4,0,0,0,0,4,2
436706,"Ki","=",4.0,"CHEMBL270838","CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CN5CCOCC5)C2)cnn4c6ccc(F)cc6",4.661600000000004,153.41279999999972,235.8443261914146,67.67000000000002,564.7270000000004,564.257040264,7,0,6,0,6,0,9,40,77,6,3,2,3,1,2,2,2,0,1,0.45161290322580644,24.253772320367425,15.43950558106915,14.259376643221314,10.435447395655977,7.825448394879989,13.999442252268514,12.321441663279646,8.576053636730848,6.298556617897184,-2.8499999999999988,27.32626423170932,10.207026993210986,5.0440023852524085,0.0,73.34095340851057,26.595966199530423,11.232211310442676,44.01286420024033,65.196368124893,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,17.545074985803808,0.0,18.985610465592934,5.41499046939678,43.92332878983845,45.93754595858871,82.93893646866358,0.0,5.687386274683562,16.099311260241464,4.736862953800049,4.899909730850478,17.490014967148944,9.40389779959727,0.0,38.47705026606436,71.85775921624634,38.13877249895965,35.687405245688716,5.817220841045895,0.0,10.023291153407584,0.0,0.0,31,1,0,0,0,1,0,0,4,2,1,0,10,2,0,24,9,0,6,10,7,0,0,0,0,6,1,0,2,20,10,1,0,0,1,5,0,0,0,0,4,2
436707,"Ki","=",24.3,"CHEMBL270839","CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CO)C2)cnn4c5ccc(F)cc5",4.321700000000004,133.2396,205.31124373984312,75.43,495.62000000000023,495.19919104,6,1,5,1,5,0,8,35,65,5,3,1,2,1,1,1,2,0,1,0.37037037037037035,21.017096905157373,13.22969977984585,12.528970218775628,9.108135745442457,6.638139540868049,11.789636451045213,10.59103523883396,7.248741986517331,5.111247763885243,-2.8099999999999987,23.909723839387787,8.395467532167984,4.132788094885197,0.0,47.30641989025017,21.859103245730374,11.232211310442676,44.01286420024033,65.196368124893,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,17.914739426844463,0.0,14.085700734742456,5.41499046939678,43.92332878983845,19.696394776338067,82.93893646866358,0.0,5.687386274683562,16.099311260241464,5.106527394840706,0.0,17.490014967148944,9.40389779959727,0.0,38.47705026606436,71.85775921624634,18.50450328122193,29.080523281175793,5.817220841045895,0.0,10.023291153407584,0.0,0.0,27,1,0,0,0,1,0,0,3,3,0,0,10,2,0,18,9,0,5,9,6,1,1,0,0,7,1,0,2,15,9,1,0,0,1,4,0,0,0,0,4,2
436708,"Ki","=",96.3,"CHEMBL271054","OC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(F)cc5",3.1633000000000013,114.49760000000002,184.01701068518298,75.43,457.5020000000001,457.12716897199994,6,1,4,1,5,0,9,32,53,5,3,1,2,1,1,1,2,0,1,0.2608695652173913,17.895061378166602,11.668682016350466,10.208512974416816,8.201431832661099,6.117800286369588,10.228618687549826,8.270577994475154,6.34203807373597,4.590908509386782,-2.879999999999999,20.99139723214077,7.613526657003232,3.367946693988745,0.0,47.30641989025017,16.444112776333593,17.04943215148857,17.678201109471466,65.196368124893,0.0,11.763406381517443,0.0,8.78083009534964,0.0,0.0,22.305154474519284,0.0,14.085700734742456,5.41499046939678,17.737126721369794,19.696394776338067,83.19270581801248,0.0,5.687386274683562,16.099311260241464,5.106527394840706,0.0,21.88043001482376,9.40389779959727,0.0,5.573104530069267,73.01205139207578,18.50450328122193,29.08052328117579,11.63444168209179,0.0,10.023291153407584,0.0,0.0,23,2,0,0,0,1,0,0,3,3,0,0,7,2,0,18,9,0,4,9,6,1,1,0,0,5,1,0,1,15,9,1,0,0,1,4,0,0,0,0,4,2
436709,"Ki","=",204.0,"CHEMBL403173","Fc1ccc(CC23CN(Cc4ccccn4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1",5.620000000000005,131.87099999999995,203.103685341979,33.95,468.55100000000016,468.21255327200004,4,0,5,0,4,0,6,35,61,6,4,1,2,2,1,1,2,0,1,0.2413793103448276,19.37032778379234,11.986174626428008,9.654924048378682,7.2695615323882485,5.627172503028437,11.986174626428008,9.654924048378682,7.2695615323882485,5.627172503028437,-3.639999999999999,21.864111797318348,8.8563541235196,4.299643427049102,0.0,32.75388580706906,19.386399651764595,17.04943215148857,28.935580596016923,84.69682942637316,0.0,11.763406381517443,0.0,8.78083009534964,0.0,0.0,8.78083009534964,0.0,19.66437299524391,5.41499046939678,25.807221274690605,13.08951281182515,118.84603008155587,0.0,5.687386274683562,6.076020106833881,0.0,9.883888251797686,13.462633030494823,5.098681808301038,0.0,23.772205735454097,84.9963245066988,31.24610325874758,23.272085835993558,11.63444168209179,0.0,0.0,0.0,0.0,29,2,0,0,0,0,0,0,4,0,0,0,7,0,0,21,12,0,5,4,4,0,0,0,0,2,2,0,0,20,10,1,0,0,1,5,0,0,0,0,4,2
436712,"Ki","=",123.75,"CHEMBL271263","Fc1ccc(CC23CN(Cc4ccccc4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1",6.225000000000006,134.07599999999994,203.8840373610325,21.060000000000002,467.56300000000016,467.21730430400004,3,0,5,0,3,0,5,35,62,6,4,1,2,1,1,1,3,0,1,0.23333333333333334,19.500464457482007,12.126377406859014,9.819447645418256,7.406815135840913,5.748037760067022,12.126377406859014,9.819447645418256,7.406815135840913,5.748037760067022,-3.5699999999999985,21.929561276240445,8.896226014639923,4.322823027862228,0.0,27.769907286121853,19.386399651764595,17.04943215148857,28.80510409286546,90.6327199916833,0.0,11.763406381517443,0.0,8.78083009534964,0.0,0.0,8.78083009534964,0.0,14.680394474296701,5.41499046939678,25.807221274690605,13.08951281182515,124.65144414371454,0.0,5.687386274683562,6.076020106833881,0.0,4.899909730850478,13.462633030494823,5.098681808301038,0.0,48.03767400930054,78.42704186147257,25.049259687134505,17.5781578411451,11.63444168209179,0.0,0.0,0.0,0.0,30,2,0,0,0,0,0,0,3,0,0,0,7,0,0,21,12,0,5,3,3,0,0,0,0,2,2,0,0,20,10,1,0,0,1,5,0,0,0,0,4,2
436748,"Ki","=",9.3,"CHEMBL257461","Fc1ccc(cc1)n2ncc3C[C@]4(CN5CCOCC5)CN(CCC4=Cc23)S(=O)(=O)c6ccccc6",3.3641000000000023,134.71279999999993,210.38455773382816,67.67,508.6190000000003,508.194440008,7,0,5,0,6,0,9,36,65,6,3,2,3,1,2,2,2,0,1,0.37037037037037035,20.831122589557054,13.778821978546196,11.798051777816143,9.458310880760429,7.312059783556995,12.338758649745554,9.860116797874477,7.598917121835307,5.764115929798464,-2.8499999999999988,23.542707272286908,9.225664162050142,4.195826759460911,0.0,73.34095340851057,21.180975730133643,11.232211310442676,17.678201109471466,71.26273519335462,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,17.545074985803808,0.0,18.985610465592934,5.41499046939678,17.737126721369794,45.93754595858871,83.44185204542819,0.0,5.687386274683562,16.099311260241464,4.736862953800049,4.899909730850478,17.49001496714894,9.40389779959727,0.0,23.772205735454097,60.87931725515256,38.13877249895965,35.68740524568871,5.817220841045895,0.0,10.023291153407584,0.0,0.0,27,1,0,0,0,1,0,0,4,2,1,0,6,2,0,24,9,0,5,10,7,0,0,0,0,3,1,0,1,21,9,1,0,0,1,5,0,0,0,0,4,2
436751,"Ki","=",3.7,"CHEMBL257462","CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CN5CCCCC5)C2)cnn4c6ccc(F)cc6",5.815300000000007,156.4447999999997,237.09572307630435,58.440000000000005,562.7550000000005,562.277775708,6,0,6,0,5,0,8,40,79,6,3,2,3,1,2,2,2,0,1,0.46875,24.552630811090108,15.862155311879524,14.707664379305339,10.780425841242948,8.183685076189855,14.422091983078888,12.769729399363671,8.921032082317819,6.65679329920705,-2.8099999999999987,27.364296898740395,10.229216125772151,5.057090137695905,0.0,60.12718947948474,21.859103245730374,11.232211310442676,63.27532906901837,65.196368124893,0.0,11.763406381517443,0.0,4.39041504767482,0.0,0.0,12.808212032003757,0.0,18.985610465592934,5.41499046939678,63.18579365861649,32.72378202956288,82.93893646866358,0.0,5.687386274683562,16.099311260241464,4.899909730850478,0.0,17.490014967148944,9.40389779959727,0.0,44.897871888990366,97.78891527392352,25.049259687134505,22.473641316662874,5.817220841045895,0.0,10.023291153407584,0.0,0.0,32,1,0,0,0,1,0,0,4,2,0,0,10,2,0,24,9,0,6,8,6,0,0,0,0,6,1,0,2,20,10,1,0,0,1,5,0,0,0,0,4,2
